store_id,entity_type,attribute_set,group:name,group:sort_order,attribute_code,attribute_model,backend_model,backend_type,backend_table,frontend_model,frontend_input,frontend_label,frontend_class,source_model,is_required,is_user_defined,default_value,is_unique,note,frontend_input_renderer,is_global,is_visible,is_searchable,is_filterable,is_comparable,is_visible_on_front,is_html_allowed_on_front,is_used_for_price_rules,is_filterable_in_search,used_in_product_listing,used_for_sort_by,apply_to,is_visible_in_advanced_search,position,is_wysiwyg_enabled,is_used_for_promo_rules,is_required_in_admin_store,is_used_in_grid,is_visible_in_grid,is_filterable_in_grid,search_weight,additional_data,layered_navigation_canonical,option:base_value,option:value,option:sort_order,option:swatch_value
0,product,Triple_Vane_Pumps,General,1,expedited_delivery_time,,,text,,,select,"Expedited Delivery",,,0,1,,0,,,1,1,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,"Ships In 3 - 4 Days",1,
0,,Triple_Vane_Pumps,,,expedited_delivery_time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stock will be back in 10 Days",3,
0,,Triple_Vane_Pumps,,,expedited_delivery_time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ships In 5 - 6 Days",3,
0,,Triple_Vane_Pumps,,,expedited_delivery_time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ships In 1 - 2 Days",4,
0,product,MHT_Multi_Torque_Motors,Shipping,3,expedited_delivery_time,,,text,,,select,"Expedited Delivery",,,0,1,,0,,,1,1,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,"Ships In 3 - 4 Days",1,
0,,MHT_Multi_Torque_Motors,,,expedited_delivery_time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stock will be back in 10 Days",3,
0,,MHT_Multi_Torque_Motors,,,expedited_delivery_time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ships In 5 - 6 Days",3,
0,,MHT_Multi_Torque_Motors,,,expedited_delivery_time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ships In 1 - 2 Days",4,
0,product,"Custom Forms/Credit Line",Shipping,5,expedited_delivery_time,,,text,,,select,"Expedited Delivery",,,0,1,,0,,,1,1,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,"Ships In 3 - 4 Days",1,
0,,"Custom Forms/Credit Line",,,expedited_delivery_time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stock will be back in 10 Days",3,
0,,"Custom Forms/Credit Line",,,expedited_delivery_time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ships In 5 - 6 Days",3,
0,,"Custom Forms/Credit Line",,,expedited_delivery_time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ships In 1 - 2 Days",4,
0,product,"DG4VL-3 Valves",Shipping,3,expedited_delivery_time,,,text,,,select,"Expedited Delivery",,,0,1,,0,,,1,1,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,"Ships In 3 - 4 Days",1,
0,,"DG4VL-3 Valves",,,expedited_delivery_time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stock will be back in 10 Days",3,
0,,"DG4VL-3 Valves",,,expedited_delivery_time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ships In 5 - 6 Days",3,
0,,"DG4VL-3 Valves",,,expedited_delivery_time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ships In 1 - 2 Days",4,
0,product,1LS_Limit_Switches,Shipping,3,expedited_delivery_time,,,text,,,select,"Expedited Delivery",,,0,1,,0,,,1,1,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,"Ships In 3 - 4 Days",1,
0,,1LS_Limit_Switches,,,expedited_delivery_time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stock will be back in 10 Days",3,
0,,1LS_Limit_Switches,,,expedited_delivery_time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ships In 5 - 6 Days",3,
0,,1LS_Limit_Switches,,,expedited_delivery_time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ships In 1 - 2 Days",4,
0,product,Default,General,1,fans,,"Magento\Eav\Model\Entity\Attribute\Backend\ArrayBackend",varchar,,,multiselect,Fans,,,0,1,,0,,,1,1,0,1,1,1,1,0,1,1,0,,0,0,0,0,0,0,1,1,1,,0,,one,1,
0,,Default,,,fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rings,2,
0,,Default,,,fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fans,3,
0,product,Triple_Vane_Pumps,General,1,fans,,"Magento\Eav\Model\Entity\Attribute\Backend\ArrayBackend",varchar,,,multiselect,Fans,,,0,1,,0,,,1,1,0,1,1,1,1,0,1,1,0,,0,0,0,0,0,0,1,1,1,,0,,one,1,
0,,Triple_Vane_Pumps,,,fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rings,2,
0,,Triple_Vane_Pumps,,,fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fans,3,
0,product,Default,General,1,featured_sort_no,,,int,,,text,"Featured Sort Number",,,0,1,,0,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,1,1,,0,,,,
0,product,Triple_Vane_Pumps,General,1,featured_sort_no,,,int,,,text,"Featured Sort Number",,,0,1,,0,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,1,1,,0,,,,
0,product,MHT_Multi_Torque_Motors,General,1,featured_sort_no,,,int,,,text,"Featured Sort Number",,,0,1,,0,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,1,1,,0,,,,
0,product,"Custom Forms/Credit Line",General,1,featured_sort_no,,,int,,,text,"Featured Sort Number",,,0,1,,0,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,1,1,,0,,,,
0,product,"DG4VL-3 Valves",General,1,featured_sort_no,,,int,,,text,"Featured Sort Number",,,0,1,,0,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,1,1,,0,,,,
0,product,1LS_Limit_Switches,General,1,featured_sort_no,,,int,,,text,"Featured Sort Number",,,0,1,,0,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,1,1,,0,,,,
0,product,Default,General,1,fluid,,,int,,,select,Fluid,,"Magento\Eav\Model\Entity\Attribute\Source\Table",0,1,5499,0,,,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,1,0,,–,0,
0,,Default,,,fluid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F3,0,
0,,Default,,,fluid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F11,0,
0,product,Triple_Vane_Pumps,General,1,fluid,,,int,,,select,Fluid,,"Magento\Eav\Model\Entity\Attribute\Source\Table",0,1,5499,0,,,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,1,0,,–,0,
0,,Triple_Vane_Pumps,,,fluid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F3,0,
0,,Triple_Vane_Pumps,,,fluid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F11,0,
0,product,Default,General,1,full_torque,,,int,,,select,"Full Torque Displacement",,"Magento\Eav\Model\Entity\Attribute\Source\Table",0,1,,0,,,1,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,1,,0,,70,1,
0,,Default,,,full_torque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,2,
0,,Default,,,full_torque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,3,
0,,Default,,,full_torque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,4,
0,,Default,,,full_torque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,5,
0,,Default,,,full_torque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,6,
0,,Default,,,full_torque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,7,
0,,Default,,,full_torque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,8,
0,,Default,,,full_torque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880,9,
0,,Default,,,full_torque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,10,
0,product,MHT_Multi_Torque_Motors,"MHT Multi-Torque Motors",2,full_torque,,,int,,,select,"Full Torque Displacement",,"Magento\Eav\Model\Entity\Attribute\Source\Table",0,1,,0,,,1,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,1,,0,,70,1,
0,,MHT_Multi_Torque_Motors,,,full_torque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,2,
0,,MHT_Multi_Torque_Motors,,,full_torque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,3,
0,,MHT_Multi_Torque_Motors,,,full_torque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,4,
0,,MHT_Multi_Torque_Motors,,,full_torque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,5,
0,,MHT_Multi_Torque_Motors,,,full_torque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,6,
0,,MHT_Multi_Torque_Motors,,,full_torque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,7,
0,,MHT_Multi_Torque_Motors,,,full_torque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,8,
0,,MHT_Multi_Torque_Motors,,,full_torque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880,9,
0,,MHT_Multi_Torque_Motors,,,full_torque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,10,
0,product,Default,Images,4,gallery,,,varchar,,,gallery,"Image Gallery",,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,Triple_Vane_Pumps,Images,5,gallery,,,varchar,,,gallery,"Image Gallery",,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,MHT_Multi_Torque_Motors,Images,5,gallery,,,varchar,,,gallery,"Image Gallery",,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,"Custom Forms/Credit Line",Images,6,gallery,,,varchar,,,gallery,"Image Gallery",,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,"DG4VL-3 Valves",Images,5,gallery,,,varchar,,,gallery,"Image Gallery",,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,1LS_Limit_Switches,Images,6,gallery,,,varchar,,,gallery,"Image Gallery",,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,Default,"Gift Options",10,gift_message_available,,"Magento\Catalog\Model\Product\Attribute\Backend\Boolean",varchar,,,select,"Allow Gift Message",,"Magento\Catalog\Model\Product\Attribute\Source\Boolean",0,0,,0,,"Magento\GiftMessage\Block\Adminhtml\Product\Helper\Form\Config",1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,,0,,,,
0,product,Triple_Vane_Pumps,"Gift Options",11,gift_message_available,,"Magento\Catalog\Model\Product\Attribute\Backend\Boolean",varchar,,,select,"Allow Gift Message",,"Magento\Catalog\Model\Product\Attribute\Source\Boolean",0,0,,0,,"Magento\GiftMessage\Block\Adminhtml\Product\Helper\Form\Config",1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,,0,,,,
0,product,MHT_Multi_Torque_Motors,"Gift Options",11,gift_message_available,,"Magento\Catalog\Model\Product\Attribute\Backend\Boolean",varchar,,,select,"Allow Gift Message",,"Magento\Catalog\Model\Product\Attribute\Source\Boolean",0,0,,0,,"Magento\GiftMessage\Block\Adminhtml\Product\Helper\Form\Config",1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,,0,,,,
0,product,"Custom Forms/Credit Line","Gift Options",12,gift_message_available,,"Magento\Catalog\Model\Product\Attribute\Backend\Boolean",varchar,,,select,"Allow Gift Message",,"Magento\Catalog\Model\Product\Attribute\Source\Boolean",0,0,,0,,"Magento\GiftMessage\Block\Adminhtml\Product\Helper\Form\Config",1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,,0,,,,
0,product,"DG4VL-3 Valves","Gift Options",11,gift_message_available,,"Magento\Catalog\Model\Product\Attribute\Backend\Boolean",varchar,,,select,"Allow Gift Message",,"Magento\Catalog\Model\Product\Attribute\Source\Boolean",0,0,,0,,"Magento\GiftMessage\Block\Adminhtml\Product\Helper\Form\Config",1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,,0,,,,
0,product,1LS_Limit_Switches,"Gift Options",12,gift_message_available,,"Magento\Catalog\Model\Product\Attribute\Backend\Boolean",varchar,,,select,"Allow Gift Message",,"Magento\Catalog\Model\Product\Attribute\Source\Boolean",0,0,,0,,"Magento\GiftMessage\Block\Adminhtml\Product\Helper\Form\Config",1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,,0,,,,
0,product,Default,General,1,height,,,text,,,text,height,,,0,0,,0,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,Triple_Vane_Pumps,General,1,height,,,text,,,text,height,,,0,0,,0,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,MHT_Multi_Torque_Motors,General,1,height,,,text,,,text,height,,,0,0,,0,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,"Custom Forms/Credit Line",General,1,height,,,text,,,text,height,,,0,0,,0,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,"DG4VL-3 Valves",General,1,height,,,text,,,text,height,,,0,0,,0,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,1LS_Limit_Switches,General,1,height,,,text,,,text,height,,,0,0,,0,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,Triple_Vane_Pumps,Pumps,2,hydraulic_fluid,"Magento\Catalog\Model\ResourceModel\Eav\Attribute","Magento\Eav\Model\Entity\Attribute\Backend\DefaultBackend",int,,,select,"Hydraulic fluid",,"Magento\Eav\Model\Entity\Attribute\Source\Table",0,1,5530,0,,,1,1,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,1,0,1,,0,,–,0,
0,,Triple_Vane_Pumps,,,hydraulic_fluid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F11,0,
0,product,Default,General,1,hydraulic_fluid,"Magento\Catalog\Model\ResourceModel\Eav\Attribute","Magento\Eav\Model\Entity\Attribute\Backend\DefaultBackend",int,,,select,"Hydraulic fluid",,"Magento\Eav\Model\Entity\Attribute\Source\Table",0,1,5530,0,,,1,1,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,1,0,1,,0,,–,0,
0,,Default,,,hydraulic_fluid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F11,0,
0,product,Default,Images,4,image,,,varchar,,"Magento\Catalog\Model\Product\Attribute\Frontend\Image",media_image,Base,,,0,0,,0,,,0,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,Triple_Vane_Pumps,Images,5,image,,,varchar,,"Magento\Catalog\Model\Product\Attribute\Frontend\Image",media_image,Base,,,0,0,,0,,,0,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,MHT_Multi_Torque_Motors,Images,5,image,,,varchar,,"Magento\Catalog\Model\Product\Attribute\Frontend\Image",media_image,Base,,,0,0,,0,,,0,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,"Custom Forms/Credit Line",Images,6,image,,,varchar,,"Magento\Catalog\Model\Product\Attribute\Frontend\Image",media_image,Base,,,0,0,,0,,,0,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,"DG4VL-3 Valves",Images,5,image,,,varchar,,"Magento\Catalog\Model\Product\Attribute\Frontend\Image",media_image,Base,,,0,0,,0,,,0,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,1LS_Limit_Switches,Images,6,image,,,varchar,,"Magento\Catalog\Model\Product\Attribute\Frontend\Image",media_image,Base,,,0,0,,0,,,0,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,Default,"Search Engine Optimization",5,in_html_sitemap,,"Magento\Catalog\Model\Product\Attribute\Backend\Boolean",int,,,select,"Include in HTML Sitemap",,"Magento\Eav\Model\Entity\Attribute\Source\Boolean",0,0,1,0,"This setting was added by MageWorx HTML Sitemap",,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,Triple_Vane_Pumps,"Search Engine Optimization",6,in_html_sitemap,,"Magento\Catalog\Model\Product\Attribute\Backend\Boolean",int,,,select,"Include in HTML Sitemap",,"Magento\Eav\Model\Entity\Attribute\Source\Boolean",0,0,1,0,"This setting was added by MageWorx HTML Sitemap",,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,MHT_Multi_Torque_Motors,"Search Engine Optimization",6,in_html_sitemap,,"Magento\Catalog\Model\Product\Attribute\Backend\Boolean",int,,,select,"Include in HTML Sitemap",,"Magento\Eav\Model\Entity\Attribute\Source\Boolean",0,0,1,0,"This setting was added by MageWorx HTML Sitemap",,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,"Custom Forms/Credit Line","Search Engine Optimization",7,in_html_sitemap,,"Magento\Catalog\Model\Product\Attribute\Backend\Boolean",int,,,select,"Include in HTML Sitemap",,"Magento\Eav\Model\Entity\Attribute\Source\Boolean",0,0,1,0,"This setting was added by MageWorx HTML Sitemap",,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,"DG4VL-3 Valves","Search Engine Optimization",6,in_html_sitemap,,"Magento\Catalog\Model\Product\Attribute\Backend\Boolean",int,,,select,"Include in HTML Sitemap",,"Magento\Eav\Model\Entity\Attribute\Source\Boolean",0,0,1,0,"This setting was added by MageWorx HTML Sitemap",,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,1LS_Limit_Switches,"Search Engine Optimization",7,in_html_sitemap,,"Magento\Catalog\Model\Product\Attribute\Backend\Boolean",int,,,select,"Include in HTML Sitemap",,"Magento\Eav\Model\Entity\Attribute\Source\Boolean",0,0,1,0,"This setting was added by MageWorx HTML Sitemap",,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,Default,"Search Engine Optimization",5,in_xml_sitemap,,"Magento\Catalog\Model\Product\Attribute\Backend\Boolean",int,,,select,"Include in XML Sitemap",,"Magento\Eav\Model\Entity\Attribute\Source\Boolean",0,0,1,0,"This setting was added by MageWorx XML Sitemap",,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,Triple_Vane_Pumps,"Search Engine Optimization",6,in_xml_sitemap,,"Magento\Catalog\Model\Product\Attribute\Backend\Boolean",int,,,select,"Include in XML Sitemap",,"Magento\Eav\Model\Entity\Attribute\Source\Boolean",0,0,1,0,"This setting was added by MageWorx XML Sitemap",,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,MHT_Multi_Torque_Motors,"Search Engine Optimization",6,in_xml_sitemap,,"Magento\Catalog\Model\Product\Attribute\Backend\Boolean",int,,,select,"Include in XML Sitemap",,"Magento\Eav\Model\Entity\Attribute\Source\Boolean",0,0,1,0,"This setting was added by MageWorx XML Sitemap",,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,"Custom Forms/Credit Line","Search Engine Optimization",7,in_xml_sitemap,,"Magento\Catalog\Model\Product\Attribute\Backend\Boolean",int,,,select,"Include in XML Sitemap",,"Magento\Eav\Model\Entity\Attribute\Source\Boolean",0,0,1,0,"This setting was added by MageWorx XML Sitemap",,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,"DG4VL-3 Valves","Search Engine Optimization",6,in_xml_sitemap,,"Magento\Catalog\Model\Product\Attribute\Backend\Boolean",int,,,select,"Include in XML Sitemap",,"Magento\Eav\Model\Entity\Attribute\Source\Boolean",0,0,1,0,"This setting was added by MageWorx XML Sitemap",,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,1LS_Limit_Switches,"Search Engine Optimization",7,in_xml_sitemap,,"Magento\Catalog\Model\Product\Attribute\Backend\Boolean",int,,,select,"Include in XML Sitemap",,"Magento\Eav\Model\Entity\Attribute\Source\Boolean",0,0,1,0,"This setting was added by MageWorx XML Sitemap",,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,Default,General,1,is_featured,,,text,,,boolean,"Is Featured",,,0,0,0,0,,,1,1,0,1,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,Triple_Vane_Pumps,General,1,is_featured,,,text,,,boolean,"Is Featured",,,0,0,0,0,,,1,1,0,1,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,MHT_Multi_Torque_Motors,General,1,is_featured,,,text,,,boolean,"Is Featured",,,0,0,0,0,,,1,1,0,1,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,"Custom Forms/Credit Line",General,1,is_featured,,,text,,,boolean,"Is Featured",,,0,0,0,0,,,1,1,0,1,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,"DG4VL-3 Valves",General,1,is_featured,,,text,,,boolean,"Is Featured",,,0,0,0,0,,,1,1,0,1,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,1LS_Limit_Switches,General,1,is_featured,,,text,,,boolean,"Is Featured",,,0,0,0,0,,,1,1,0,1,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,Default,General,1,length,,,text,,,text,length,,,0,0,,0,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,Triple_Vane_Pumps,General,1,length,,,text,,,text,length,,,0,0,,0,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,MHT_Multi_Torque_Motors,General,1,length,,,text,,,text,length,,,0,0,,0,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,"Custom Forms/Credit Line",General,1,length,,,text,,,text,length,,,0,0,,0,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,"DG4VL-3 Valves",General,1,length,,,text,,,text,length,,,0,0,,0,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,1LS_Limit_Switches,General,1,length,,,text,,,text,length,,,0,0,,0,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,Default,Images,4,media_gallery,,,static,,,gallery,"Media Gallery",,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,Triple_Vane_Pumps,Images,5,media_gallery,,,static,,,gallery,"Media Gallery",,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,MHT_Multi_Torque_Motors,Images,5,media_gallery,,,static,,,gallery,"Media Gallery",,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,"Custom Forms/Credit Line",Images,6,media_gallery,,,static,,,gallery,"Media Gallery",,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,"DG4VL-3 Valves",Images,5,media_gallery,,,static,,,gallery,"Media Gallery",,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,1LS_Limit_Switches,Images,6,media_gallery,,,static,,,gallery,"Media Gallery",,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,0,,,,
0,product,Default,"Search Engine Optimization",5,meta_description,,,varchar,,,textarea,"Meta Description",,,0,0,,0,"Note: Switch to a store view level to see the ""meta_description"" attribute generated by MageWorx templates.",,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,,0,,,,
0,product,Triple_Vane_Pumps,"Search Engine Optimization",6,meta_description,,,varchar,,,textarea,"Meta Description",,,0,0,,0,"Note: Switch to a store view level to see the ""meta_description"" attribute generated by MageWorx templates.",,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,,0,,,,
0,product,MHT_Multi_Torque_Motors,"Search Engine Optimization",6,meta_description,,,varchar,,,textarea,"Meta Description",,,0,0,,0,"Note: Switch to a store view level to see the ""meta_description"" attribute generated by MageWorx templates.",,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,,0,,,,
0,product,"Custom Forms/Credit Line","Search Engine Optimization",7,meta_description,,,varchar,,,textarea,"Meta Description",,,0,0,,0,"Note: Switch to a store view level to see the ""meta_description"" attribute generated by MageWorx templates.",,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,,0,,,,
0,product,"DG4VL-3 Valves","Search Engine Optimization",6,meta_description,,,varchar,,,textarea,"Meta Description",,,0,0,,0,"Note: Switch to a store view level to see the ""meta_description"" attribute generated by MageWorx templates.",,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,,0,,,,
0,product,1LS_Limit_Switches,"Search Engine Optimization",7,meta_description,,,varchar,,,textarea,"Meta Description",,,0,0,,0,"Note: Switch to a store view level to see the ""meta_description"" attribute generated by MageWorx templates.",,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,,0,,,,
